trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
1C-R01,5:53:00,5:53:10,B06930P,36,0,
1C-R01,5:55:35,5:55:45,G00729,37,0,
1C-R02,5:00:00,5:00:10,G00729,0,0,
1C-R02,5:02:57,5:03:07,B01437P,1,0,
1C-R02,5:04:37,5:04:47,G00087,2,0,
1C-R02,5:06:42,5:06:52,B01998P,3,0,
1C-R02,5:07:41,5:07:51,B03169P,4,0,
1C-R02,5:08:59,5:09:09,B02391P,5,0,
1C-R02,5:09:44,5:09:54,B04808P,6,0,
1C-R02,5:10:43,5:10:53,B05641P,7,0,
1C-R02,5:12:54,5:13:04,B01859P,8,0,
1C-R02,5:17:09,5:17:19,B01340P,9,0,
1C-R02,5:18:55,5:19:05,B00275P,10,0,
1C-R02,5:20:27,5:20:37,B04684P,11,0,
1C-R02,5:21:48,5:21:58,B01841P,12,0,
1C-R02,5:23:32,5:23:42,B02132P,13,0,
1C-R02,5:24:32,5:24:42,B02599P,14,0,
1C-R02,5:26:20,5:26:30,B00190P,15,0,
1C-R02,5:28:07,5:28:17,B03309P,16,0,
1C-R02,5:29:17,5:29:27,B03693P,17,0,
1C-R02,5:33:14,5:33:24,B06778P,18,0,
1C-R02,5:36:31,5:36:41,B00820P,19,0,
1C-R02,5:41:48,5:41:58,B03815P,20,0,
1C-R02,5:43:15,5:43:25,B06753P,21,0,
1C-R02,5:45:33,5:45:43,B01391P,22,0,
1C-R02,5:46:36,5:46:46,B03830P,23,0,
1C-R02,5:47:19,5:47:29,B04443P,24,0,
1C-R02,5:48:19,5:48:29,B04320P,25,0,
1C-R02,5:49:10,5:49:20,B01935P,26,0,
1C-R02,5:50:08,5:50:18,B01882P,27,0,
1C-R02,5:51:02,5:51:12,B04314P,28,0,
1C-R02,5:51:40,5:51:50,B04321P,29,0,
1C-R02,5:52:28,5:52:38,B03408P,30,0,
1C-R02,5:53:34,5:53:44,B02003P,31,0,
1C-R02,5:54:23,5:54:33,B00688P,32,0,
1C-R02,5:55:18,5:55:28,B02303P,33,0,
1C-R02,5:56:06,5:56:16,B01103P,34,0,
1C-R02,5:56:46,5:56:56,B02010P,35,0,
1C-R02,5:59:27,5:59:37,B02008P,36,0,
1C-R02,6:00:03,6:00:13,B01088P,37,0,
1C-R02,6:01:55,6:02:05,B01154P,38,0,
1C-R02,6:02:52,6:03:02,B00624P,39,0,
1C-R02,6:03:33,6:03:43,B03292P,40,0,
1C-R02,6:04:31,6:04:41,B00146P,41,0,
1N-R06,5:00:00,5:00:10,G00728,0,0,
1N-R06,5:04:08,5:04:18,B01971P,1,0,
1N-R06,5:09:38,5:09:48,B00222P,2,0,
1N-R06,5:11:45,5:11:55,B00378P,3,0,
1N-R06,5:13:07,5:13:17,B00612P,4,0,
1N-R06,5:16:12,5:16:22,G00017,5,0,
1N-R06,5:20:24,5:20:34,B00127P,6,0,
1N-R06,5:23:15,5:23:25,G00690,7,0,
1N-R06,5:24:11,5:24:21,B00694P,8,0,
1N-R06,5:26:19,5:26:29,B02408P,9,0,
1N-R06,5:27:47,5:27:57,B00326P,10,0,
1N-R06,5:29:29,5:29:39,B05502P,11,0,
1N-R06,5:31:11,5:31:21,B05774P,12,0,
1N-R06,5:34:08,5:34:18,B02863P,13,0,
1N-R06,5:37:07,5:37:17,B03314P,14,0,
1N-R06,5:38:24,5:38:34,B03739P,15,0,
1N-R06,5:39:28,5:39:38,B01233P,16,0,
1N-R06,5:40:34,5:40:44,B01232P,17,0,
1N-R06,5:41:50,5:42:00,B04728P,18,0,
1N-R06,5:42:49,5:42:59,B05667P,19,0,
1N-R06,5:43:40,5:43:50,B00158P,20,0,
1N-R06,5:45:24,5:45:34,B02830P,21,0,
1N-R06,5:46:36,5:46:46,G00650,22,0,
1N-R06,5:49:34,5:49:44,B00159P,23,0,
1N-R06,5:50:33,5:50:43,B02972P,24,0,
1N-R06,5:52:05,5:52:15,B01787P,25,0,
1N-R06,5:54:54,5:55:04,G00632,26,0,
1P-R03,5:00:00,5:00:10,B05725P,0,0,
1P-R03,5:01:09,5:01:19,B01945P,1,0,
1P-R03,5:02:57,5:03:07,B00109P,2,0,
1P-R03,5:04:11,5:04:21,B04820P,3,0,
1P-R03,5:06:27,5:06:37,B04647P,4,0,
1P-R03,5:10:41,5:10:51,B02680P,5,0,
1P-R03,5:14:59,5:15:09,B00083P,6,0,
1P-R03,5:16:12,5:16:22,B03199P,7,0,
1P-R03,5:17:30,5:17:40,B03200P,8,0,
1P-R03,5:18:41,5:18:51,B06037P,9,0,
1P-R03,5:21:03,5:21:13,B00720P,10,0,
1P-R03,5:23:52,5:24:02,B05693P,11,0,
1P-R03,5:26:56,5:27:06,B00102P,12,0,
1P-R03,5:28:08,5:28:18,B02755P,13,0,
1P-R03,5:29:36,5:29:46,B00291P,14,0,
1P-R03,5:31:38,5:31:48,B05890P,15,0,
1P-R03,5:32:28,5:32:38,B03312P,16,0,
1P-R03,5:34:11,5:34:21,B03313P,17,0,
1P-R03,5:37:05,5:37:15,B05892P,18,0,
1P-R03,5:40:19,5:40:29,B05773P,19,0,
1P-R03,5:40:56,5:41:06,B05775P,20,0,
1P-R03,5:43:59,5:44:09,B00325P,21,0,
1P-R03,5:44:45,5:44:55,B00214P,22,0,
1P-R03,5:46:55,5:47:05,B00244P,23,0,
1P-R03,5:48:29,5:48:39,B01835P,24,0,
1P-R03,5:49:52,5:50:02,B00360P,25,0,
1P-R03,5:51:10,5:51:20,B02873P,26,0,
1P-R03,5:58:29,5:58:39,B00611P,27,0,
1P-R03,5:59:39,5:59:49,B05544P,28,0,
1P-R03,6:01:11,6:01:21,B00221P,29,0,
1P-R03,6:04:27,6:04:37,B05637P,30,0,
1P-R03,6:09:14,6:09:24,B01437P,31,0,
1P-R03,6:11:13,6:11:23,B06930P,32,0,
1P-R03,6:13:43,6:13:53,G00731,33,0,
1P-R04,5:00:00,5:00:10,G00731,0,0,
1P-R04,5:04:20,5:04:30,B01971P,1,0,
1P-R04,5:06:16,5:06:26,B05624P,2,0,
1P-R04,5:10:00,5:10:10,B00222P,3,0,
1P-R04,5:12:07,5:12:17,B00378P,4,0,
1P-R04,5:13:29,5:13:39,B00612P,5,0,
1P-R04,5:15:30,5:15:40,B00589P,6,0,
1P-R04,5:20:41,5:20:51,B00127P,7,0,
1P-R04,5:23:01,5:23:11,B01836P,8,0,
1P-R04,5:23:44,5:23:54,B01837P,9,0,
1P-R04,5:24:36,5:24:46,B00694P,10,0,
1P-R04,5:26:44,5:26:54,B02408P,11,0,
1P-R04,5:28:12,5:28:22,B00326P,12,0,
1P-R04,5:29:54,5:30:04,B05502P,13,0,
1P-R04,5:31:36,5:31:46,B05774P,14,0,
1P-R04,5:34:33,5:34:43,B02863P,15,0,
1P-R04,5:37:32,5:37:42,B03314P,16,0,
1P-R04,5:39:13,5:39:23,B02420P,17,0,
1P-R04,5:40:43,5:40:53,B00113P,18,0,
1P-R04,5:42:33,5:42:43,B01969P,19,0,
1P-R04,5:44:18,5:44:28,B02501P,20,0,
1P-R04,5:46:21,5:46:31,B02476P,21,0,
1P-R04,5:47:56,5:48:06,B02477P,22,0,
1P-R04,5:50:23,5:50:33,B00806P,23,0,
1P-R04,5:54:09,5:54:19,B00390P,24,0,
1P-R04,5:56:38,5:56:48,B05442P,25,0,
1P-R04,5:58:42,5:58:52,B00810P,26,0,
1P-R04,6:04:22,6:04:32,B02581P,27,0,
1P-R04,6:05:48,6:05:58,B01824P,28,0,
1P-R04,6:07:58,6:08:08,B02111P,29,0,
1P-R04,6:09:17,6:09:27,B02112P,30,0,
1P-R04,6:10:49,6:10:59,B07322P,31,0,
1P-R04,6:11:54,6:12:04,B05866P,32,0,
1P-R04,6:14:01,6:14:11,B07321P,33,0,
1P-R04,6:15:14,6:15:24,B05725P,34,0,
1Q-R03,5:00:00,5:00:10,B05233P,0,0,
1Q-R03,5:02:40,5:02:50,B07517P,1,0,
1Q-R03,5:04:31,5:04:41,B07521P,2,0,
1Q-R03,5:06:31,5:06:41,B07519P,3,0,
1Q-R03,5:07:41,5:07:51,B07514P,4,0,
1Q-R03,5:09:24,5:09:34,B07515P,5,0,
1Q-R03,5:10:53,5:11:03,B02315P,6,0,
1Q-R03,5:13:00,5:13:10,B02359P,7,0,
1Q-R03,5:14:09,5:14:19,B00007P,8,0,
1Q-R03,5:14:54,5:15:04,B00644P,9,0,
1Q-R03,5:16:04,5:16:14,B01105P,10,0,
1Q-R03,5:17:53,5:18:03,B01554P,11,0,
1Q-R03,5:18:40,5:18:50,B00238P,12,0,
1Q-R03,5:21:20,5:21:30,B03908P,13,0,
1Q-R03,5:22:08,5:22:18,B04795P,14,0,
1Q-R03,5:23:27,5:23:37,B03458P,15,0,
1Q-R03,5:24:46,5:24:56,B04279P,16,0,
1Q-R03,5:26:05,5:26:15,B05416P,17,0,
1Q-R03,5:27:12,5:27:22,B01037P,18,0,
1Q-R03,5:29:22,5:29:32,B05853P,19,0,
1Q-R03,5:30:26,5:30:36,B02117P,20,0,
1Q-R03,5:31:55,5:32:05,B02321P,21,0,
1Q-R03,5:37:22,5:37:32,B02742P,22,0,
1Q-R03,5:39:51,5:40:01,B02759P,23,0,
1Q-R03,5:41:23,5:41:33,B00926P,24,0,
1Q-R03,5:43:29,5:43:39,B01465P,25,0,
1Q-R03,5:44:32,5:44:42,B01822P,26,0,
1Q-R03,5:45:47,5:45:57,B05781P,27,0,
1Q-R03,5:49:28,5:49:38,B02746P,28,0,
1Q-R03,5:50:44,5:50:54,B05454P,29,0,
1Q-R03,5:53:32,5:53:42,B04954P,30,0,
1Q-R03,5:57:49,5:57:59,B03052P,31,0,
1Q-R03,5:59:32,5:59:42,B02392P,32,0,
1Q-R03,6:00:54,6:01:04,B03170P,33,0,
1Q-R03,6:02:03,6:02:13,B03171P,34,0,
1Q-R03,6:04:01,6:04:11,G00088,35,0,
1Q-R03,6:07:39,6:07:49,B06578P,36,0,
1Q-R04,5:00:00,5:00:10,B06578P,0,0,
1Q-R04,5:04:21,5:04:31,B05623P,1,0,
1Q-R04,5:09:47,5:09:57,B01610P,2,0,
1Q-R04,5:13:35,5:13:45,G00087,3,0,
1Q-R04,5:15:42,5:15:52,B01998P,4,0,
1Q-R04,5:16:40,5:16:50,B03169P,5,0,
1Q-R04,5:17:58,5:18:08,B02391P,6,0,
1Q-R04,5:18:43,5:18:53,B04808P,7,0,
1Q-R04,5:21:06,5:21:16,B05642P,8,0,
1Q-R04,5:22:53,5:23:03,B02540P,9,0,
1Q-R04,5:25:17,5:25:27,B01045P,10,0,
1Q-R04,5:27:27,5:27:37,B00959P,11,0,
1Q-R04,5:30:11,5:30:21,G00372,12,0,
1Q-R04,5:32:33,5:32:43,G00370,13,0,
1Q-R04,5:35:08,5:35:18,B02373P,14,0,
1Q-R04,5:37:50,5:38:00,B02374P,15,0,
1Q-R04,5:43:50,5:44:00,B02948P,16,0,
1Q-R04,5:45:13,5:45:23,B02380P,17,0,
1Q-R04,5:46:49,5:46:59,B01421P,18,0,
1Q-R04,5:50:05,5:50:15,B02940P,19,0,
1Q-R04,5:52:43,5:52:53,B01154P,20,0,
1Q-R04,5:53:40,5:53:50,B00624P,21,0,
1Q-R04,5:54:34,5:54:44,B00345P,22,0,
1Q-R04,5:55:16,5:55:26,B03689P,23,0,
1Q-R04,5:57:32,5:57:42,B03132P,24,0,
1Q-R04,5:58:55,5:59:05,B00129P,25,0,
1Q-R04,6:00:46,6:00:56,B01905P,26,0,
1Q-R04,6:01:49,6:01:59,B01476P,27,0,
1Q-R04,6:03:13,6:03:23,B00678P,28,0,
1Q-R04,6:04:20,6:04:30,B07516P,29,0,
1Q-R04,6:06:11,6:06:21,B03730P,30,0,
1Q-R04,6:07:14,6:07:24,B07518P,31,0,
1Q-R04,6:07:54,6:08:04,B02388P,32,0,
1Q-R04,6:09:05,6:09:15,B05283P,33,0,
1Q-R04,6:10:59,6:11:09,B02442P,34,0,
1Q-R04,6:12:44,6:12:54,B07515P,35,0,
1Q-R04,6:14:25,6:14:35,B07514P,36,0,
1Q-R04,6:15:43,6:15:53,B07520P,37,0,
1Q-R04,6:17:42,6:17:52,B07513P,38,0,
1Q-R04,6:19:26,6:19:36,B05233P,39,0,
3E-R07,5:00:00,5:00:10,B04682P,0,0,
3E-R07,5:07:11,5:07:21,B06990P,1,0,
3E-R07,5:09:02,5:09:12,B02193P,2,0,
3E-R07,5:11:28,5:11:38,B02526P,3,0,
3E-R07,5:13:13,5:13:23,B02194P,4,0,
3E-R07,5:15:54,5:16:04,B05317P,5,0,
3E-R07,5:17:19,5:17:29,B02900P,6,0,
3E-R07,5:19:52,5:20:02,B03009P,7,0,
3E-R07,5:21:11,5:21:21,B03073P,8,0,
3E-R07,5:23:08,5:23:18,G00704,9,0,
3E-R07,5:30:39,5:30:49,G00701,10,0,
3E-R07,5:38:29,5:38:39,B00598P,11,0,
3E-R07,5:40:55,5:41:05,B00943P,12,0,
3E-R07,5:42:19,5:42:29,B06751P,13,0,
3E-R07,5:44:13,5:44:23,B06050P,14,0,
3E-R07,5:47:46,5:47:56,B06051P,15,0,
3E-R07,5:49:28,5:49:38,B01287P,16,0,
3E-R07,5:52:09,5:52:19,B01118P,17,0,
3E-R07,5:52:59,5:53:09,B01896P,18,0,
3E-R07,5:56:51,5:57:01,B01528P,19,0,
3E-R07,5:59:57,6:00:07,B03015P,20,0,
6M-R01,5:00:00,5:00:10,G00639,0,0,
6M-R01,5:02:39,5:02:49,G00006,1,0,
6M-R01,5:06:08,5:06:18,G00699,2,0,
6M-R01,5:10:48,5:10:58,B07308P,3,0,
6M-R01,5:14:48,5:14:58,G00299,4,0,
6M-R01,5:17:08,5:17:18,G00296,5,0,
6M-R01,5:18:57,5:19:07,G00292,6,0,
6M-R01,5:21:46,5:21:56,G00286,7,0,
6M-R01,5:25:39,5:25:49,G00282,8,0,
6M-R01,5:27:58,5:28:08,G00280,9,0,
6M-R01,5:30:02,5:30:12,G00276,10,0,
6M-R01,5:39:02,5:39:12,B07460P,11,0,
6M-R01,5:42:10,5:42:20,G00664,12,0,
6M-R01,5:45:32,5:45:42,B02012P,13,0,
6M-R01,5:50:47,5:50:57,G00014,14,0,
6M-R01,5:54:03,5:54:13,G00694,15,0,
6M-R01,5:59:00,5:59:10,G00010,16,0,
6M-R01,6:01:12,6:01:22,G00083,17,0,
6M-R01,6:04:19,6:04:29,G00728,18,0,
6M-R02,5:00:00,5:00:10,G00727,0,0,
6M-R02,5:03:47,5:03:57,G00012,1,0,
6M-R02,5:06:05,5:06:15,G00009,2,0,
6M-R02,5:11:10,5:11:20,G00695,3,0,
6M-R02,5:14:27,5:14:37,G00015,4,0,
6M-R02,5:21:59,5:22:09,B02013P,5,0,
6M-R02,5:25:04,5:25:14,G00666,6,0,
6M-R02,5:29:54,5:30:04,B07459P,7,0,
6M-R02,5:33:59,5:34:09,G00275,8,0,
6M-R02,5:36:00,5:36:10,G00278,9,0,
6M-R02,5:38:15,5:38:25,G00284,10,0,
6M-R02,5:42:08,5:42:18,G00288,11,0,
6M-R02,5:44:57,5:45:07,G00290,12,0,
6M-R02,5:46:47,5:46:57,G00294,13,0,
6M-R02,5:49:07,5:49:17,G00300,14,0,
6M-R02,5:53:53,5:54:03,G00303,15,0,
6M-R02,5:58:20,5:58:30,B07307P,16,0,
6M-R02,6:01:54,6:02:04,G00700,17,0,
6M-R02,6:05:22,6:05:32,G00003,18,0,
6M-R02,6:09:43,6:09:53,P00257,19,0,
6M-R02,6:16:15,6:16:25,G00639,20,0,
6N-R03,5:00:00,5:00:10,B05721P,0,0,
6N-R03,5:03:05,5:03:15,B02875P,1,0,
6N-R03,5:05:38,5:05:48,B00213P,2,0,
6N-R03,5:07:28,5:07:38,B03214P,3,0,
6N-R03,5:10:32,5:10:42,B00037P,4,0,
6N-R03,5:11:23,5:11:33,B04658P,5,0,
6N-R03,5:12:13,5:12:23,B00039P,6,0,
6N-R03,5:13:04,5:13:14,B01272P,7,0,
6N-R03,5:14:50,5:15:00,B05538P,8,0,
6N-R03,5:16:25,5:16:35,B02732P,9,0,
6N-R03,5:17:44,5:17:54,B00066P,10,0,
6N-R03,5:19:58,5:20:08,B02781P,11,0,
6N-R03,5:20:54,5:21:04,B04924P,12,0,
6N-R03,5:23:33,5:23:43,B01697P,13,0,
6N-R03,5:25:33,5:25:43,B02867P,14,0,
6N-R03,5:26:26,5:26:36,B01266P,15,0,
6N-R03,5:28:20,5:28:30,B01265P,16,0,
6N-R03,5:30:28,5:30:38,B02163P,17,0,
6N-R03,5:31:25,5:31:35,B01263P,18,0,
6N-R03,5:32:39,5:32:49,B04922P,19,0,
6N-R03,5:34:08,5:34:18,B02364P,20,0,
6N-R03,5:36:00,5:36:10,B01261P,21,0,
